card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,raw_text
2543,500000,CARD_LEVEL,11,테마파크,DISCOUNT_SERVICE_GENERIC,,,,놀이공원•워터파크 할인 서비스
2543,500000,CARD_LEVEL,7,백화점,MEMBERSHIP_BENEFIT,,,,신세계백화점 제휴 서비스
2546,0,CARD_LEVEL,12,푸드,POINT_UNSPECIFIED,,,,One Pick 맛집 가맹점 최대 3천 포인트 적립
2547,0,CARD_LEVEL,21,온라인쇼핑,POINT_UNSPECIFIED,,,,One Pick 온라인 쇼핑몰 가맹점 최대 3천 포인트 적립
2554,0,CARD_LEVEL,32,해외이용,POINT_UNSPECIFIED,,,,해외 가맹점 하나머니 적립
2558,400000,CARD_LEVEL,27,교통,MILEAGE_UNSPECIFIED,,,,K-패스 마일리지
2563,300000,CARD_LEVEL,17,대중교통,MILEAGE_UNSPECIFIED,,,,K-패스 마일리지
2572,0,CARD_LEVEL,20,항공마일리지,POINT_UNSPECIFIED,,,,UniMile 적립
2583,400000,CARD_LEVEL,6,기타,INSTALLMENT_SERVICE,,,,PAYCO 36 우리카드 장기할부 서비스 제공
2592,500000,CARD_LEVEL,20,항공마일리지,VOUCHER_GIFT,,,,[웰컴기프트] 싱가포르항공 크리스플라이어(이하 KF) 1만 5천 마일리지 적립 (발급 첫해 1회)
2592,500000,CARD_LEVEL,20,항공마일리지,VOUCHER_GIFT,,,,[연간기프트] 국내외 가맹점 싱가포르항공 크리스플라이어 마일리지 적립
2592,500000,CARD_LEVEL,20,항공마일리지,MILEAGE_UNSPECIFIED,,,,국내외 가맹점 싱가포르항공 크리스플라이어 마일리지 적립
2592,500000,CARD_LEVEL,6,기타,MEMBERSHIP_BENEFIT,,,,싱가포르항공 크리스플라이어 엘리트 멤버십 제공
2592,500000,CARD_LEVEL,20,항공마일리지,MILEAGE_UNSPECIFIED,,,,싱가포르항공 크리스플라이어 보너스 마일리지 적립
2604,300000,CARD_LEVEL,17,대중교통,DISCOUNT_SERVICE_GENERIC,,,,"후불교통(시내버스, 지하철) 청구할인, 고속/시외버스 환급할인 (최대 4천원)"
2604,300000,CARD_LEVEL,19,편의점,DISCOUNT_SERVICE_GENERIC,,,,CU편의점 최대 4천원 환급할인
2604,300000,CARD_LEVEL,18,카페,DISCOUNT_SERVICE_GENERIC,,,,스타벅스(사이렌오더 포함) 최대 4천원 환급할인
2604,300000,CARD_LEVEL,10,영화,DISCOUNT_SERVICE_GENERIC,,,,CGV 최대 4천원 환급할인
2604,300000,CARD_LEVEL,1,쇼핑,DISCOUNT_SERVICE_GENERIC,,,,텐바이텐 최대 4천원 환급할인
2612,0,CARD_LEVEL,16,프리미엄,VOUCHER_GIFT,,,,"[아코르 서비스] 4,000 ALL 리워드 포인트 기프트 제공"
2612,0,CARD_LEVEL,16,프리미엄,POINT_UNSPECIFIED,,,,[아코르 서비스] ALL 리워드 포인트 적립
2612,0,CARD_LEVEL,16,프리미엄,POINT_UNSPECIFIED,,,,"[아코르 서비스] 2,000 ALL 리워드 포인트 보너스 제공"
2613,500000,CARD_LEVEL,16,프리미엄,VOUCHER_GIFT,,,,"[아코르 서비스] 14,000 ALL 리워드 포인트 기프트 제공"
2613,500000,CARD_LEVEL,16,프리미엄,MEMBERSHIP_BENEFIT,,,,[아코르 서비스] 아코르 플러스 유료 멤버십 자동 가입
2613,500000,CARD_LEVEL,16,프리미엄,POINT_UNSPECIFIED,,,,[아코르 서비스] ALL 리워드 포인트 적립
2613,500000,CARD_LEVEL,16,프리미엄,POINT_UNSPECIFIED,,,,"[아코르 서비스] 5,000 ALL 리워드 포인트 보너스 제공"
2627,0,CARD_LEVEL,23,바우처,VOUCHER_GIFT,,,,[기프트 바우처] Voucher : Premium Gift
2627,0,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,[프리미엄 서비스] 공항라운지 서비스
2627,0,CARD_LEVEL,28,프리미엄 서비스,MILEAGE_UNSPECIFIED,,,,[프리미엄 서비스] 항공사 마일리지 전환
2634,0,CARD_LEVEL,28,프리미엄 서비스,PREMIUM_SERVICE,,,,Master Platinum Service
2637,300000,CARD_LEVEL,16,프리미엄,PREMIUM_SERVICE,,,,VISA Platinum
