card_id,raw_text
372,온라인쇼핑 5% 할인
372,영화 · 커피 10%할인
372,2026 KBO 프로야구 예매 필수! 구단별 야구 티켓 할인 신용카드 & 체크카드 추천
375,해외구매시 2% 캐시백 · 국제공항라운지 무료 이용 · 10대업종 1.0~0.5% 캐시백
375,해외 물품 구매시 2% 캐시백
375,10대 업종 0.5~1.0% 캐시백
378,해외이용수수료 0.5% 면제 · 해외인출수수료 3% 면제 · 점심시간 7% 캐시백
378,Lunch Time 7% 캐쉬백 서비스
380,편의점 5% 적립 · 베이커리 5% 적립 · 커피 5% 적립
380,"편의점/베이커리/커피 1만원이상 이용시 건당 5% 하나머니 적립
대중교통(버스,지하철) 월 사용금액 5만원 이상 시 5% 하나머니 적립"
382,카카오페이 7% 캐시백 · 대중교통 5% 캐시백 · 스타벅스 5% 캐시백
382,캐시백
382,"카카오페이, 통신요금자동이체, 커피, 대중교통 캐시백"
383,해피포인트 더블 체크카드 해당가맹점 20% 캐쉬백 · 해피포인트 하나 체크카드 2만원당 100~200원 캐쉬백 · 해피포인트 5% 적립
383,캐시백
383,캐시백
383,[공통서비스] 해피포인트 5% 적립(1천원 이상 구매 시)
388,생활업종 2만원당 200하나머니 적립 · 통신요금 3천~5천머니 적립 · 전가맹점 2만원당 100하나머니 적립
388,"요식/마트/백화점/온라인쇼핑/주유/병원/ 2만원당 200 하나머니 적립
SKT/KT/LGU+ 자동이체 적립(월1회) 3천~5천 하나머니 적립"
389,시코르 5% 적립 · 신세계포인트 0.2% 적립 · 대중교통 7% 캐시백
389,적립
389,시코르 및 신세계 캐쉬백/적립 서비스
389,버스/지하철 7% 캐시백
390,"신세계백화점 5% 캐시백 · 신세계포인트 0.2% 적립 · 버스,지하철 7% 캐시백"
390,캐시백
390,신세계 백화점 캐시백/적립 서비스
390,후불교통 이용금액 7% 캐시백 서비스
391,하이패스요금 0.1% 적립 · 통행료 20% 자동할인
391,하이패스 이용요금의 0.1% 포인트 적립
391,톨게이트 통행료 할인받고 후불로 내자! 하이패스카드 추천 4
391,"할인율 50%, 당신의 소비금액 절반을 날려버릴 카드 건틀렛"
392,"빅포인트 0.8~0.2% 적립 · 스타벅스 1,000원 할인 · CGV 1,500원 할인"
392,업종 및 연간 이용금액에 따라 0.2%~0.8% 빅포인트 적립
392,아웃백스테이크하우스 10% 현장할인
392,"스타벅스 1,000원 결제일할인"
392,"CGV, 무비존, 메가박스 영화할인"
392,신세계백화점 5% 할인 및 신세계포인트 적립
393,"빅포인트 0.8~0.2% 적립 · CGV 3,000원 할인 · 놀이공원 50% 할인"
393,업종 및 연간 이용금액에 따라 0.2%~0.8% 빅포인트 적립
393,"CGV 3,000원 할인"
393,놀이공원 자유이용권 50%·워터파크 입장권 30% 현장할인
394,"0.6~0.2% 캐시백 제공 · 놀이공원 50% 할인 · CGV 3,000원 할인"
394,업종 및 연간 이용금액에 따라 0.2%~0.6% 캐시백
394,"CGV 3,000원 할인"
394,놀이공원 자유이용권 50%·워터파크 입장권 30% 현장할인
394,"점심값 1만원 시대, 점심 & 음식점 할인 받는 직장인 체크카드 추천 BEST 3"
400,L.POINT제휴사 더블 적립
400,L.POINT 더블포인트 적립 서비스
402,이용금액 0.2% L.POINT 적립 · VISA 플래티넘 서비스
402,이용금액의 0.2% L.POINT 적립
403,전국 가맹점 0.2% L.POINT 적립 · SK주유소 50P/L 주유포인트 적립
403,적립
403,전국 가맹점 및 SK주유소 이용 시 적립혜택
404,온라인쇼핑 5% 캐시백 · 병원/약국 5% 캐시백 · 교육비 10% 캐시백
405,"스타벅스 20% 할인 · 도서 1,500원 할인 · 패밀리레스토랑 10% 할인"
405,"영화 인터넷 예매시 1,500원 청구할인"
405,유명 놀이공원 무료입장 또는 자유이용권 현장할인
405,패밀리레스토랑 10% 청구할인
405,스타벅스 20% 청구할인
405,"교보문고(온라인 포함), Yes24 1,500원 청구할인"
405,GS칼텍스 리터당 25원 청구할인
405,동화면세점 최고 10% 현장할인
405,오! 포인트 추가 할인 및 적립
406,"5대 온라인몰 1,000원당 1마일 적립 · 국내 가맹점 3,000원당 1마일 적립 · 5대 온라인몰 5% 할인"
406,쓸 때마다 대한항공 마일리지 적립
406,온라인 몰 5% 청구 할인
407,이용금액별 1~0.5% 적립
407,적립
407,업종·이용금액별 기본 M포인트 적립에 추가 M포인트 적립
408,사용금액별 0.6~0.3% 적립
408,사용금액별 X캐시백 적립
410,현대카드ZERO(할인형)
410,현대카드ZERO(할인형)
410,현대카드ZERO(할인형) · 현대카드
410,모든가맹점 0.7% 할인 · 생활필수영역 +0.5% 추가할인 · 선결제 시 +0.3% 추가할인
410,할인
410,[기본 할인] 모든 가맹점에서 이용대금의 0.7% 할인
410,할인
410,[추가 할인] 생활필수영역 0.5% 추가 할인 / 선결제 0.3% 추가 할인
410,현대카드ZERO Edition2(할인형)
414,이용금액별 1~0.5% 적립
414,당월 이용금액별 M포인트 적립
414,"[현대카드 편] 절대고수 ‘제로(齊路)’의 두 문파 이야기, 할인파 VS 적립파"
415,이용금액별 0.6~0.3% 적립
415,당월 이용금액별 X캐시백 제공
418,국내외 가맹점 1% 기본적립 · 6대 온라인쇼핑 +1.5% 추가적립 · 선결제 시 +0.5% 추가적립
418,적립
418,국내외 가맹점에서 1% 기본 M포인트 적립
418,적립
418,"6대 온라인쇼핑 업종 1.5% 추가 M포인트 적립
선결제 시 0.5% 추가 M포인트 적립"
418,"[현대카드 편] 절대고수 ‘제로(齊路)’의 두 문파 이야기, 할인파 VS 적립파"
418,현대카드ZERO(할인형)
419,현대카드ZERO MOBILE(할인형)
419,현대카드ZERO MOBILE(할인형)
419,현대카드ZERO MOBILE(할인형) · 현대카드
419,국내외가맹점 0.7% 할인 · 6대온라인쇼핑 +0.8% 추가할인 · 선결제 시 +0.3% 추가할인
419,할인
419,[기본 할인] 국내외 가맹점 이용금액의 0.7% 청구 할인
419,할인
419,"[추가 할인] 6대 온라인쇼핑 업종 이용금액의 0.8% 추가 할인
[추가 할인] 이용 후 5일 이내 선결제 시 0.3% 추가 할인"
419,‘무조건 카드’를 비교하라! 하나 Smart Any VS 현대카드ZERO MOBILE(할인형)
419,현대카드ZERO(할인형)
419,현대카드ZERO Edition2(할인형)
420,국내외 가맹점 1% 기본적립 · 6대 생활필수영역 +1% 추가적립 · 선결제 시 +0.5% 추가적립
420,적립
420,국내외 가맹점에서 1% 기본 M포인트 적립
420,적립
420,"6대 생활 필수 영역 이용금액의 1% M포인트 추가 적립
선결제 시 0.5% 추가 M포인트 적립"
420,"[현대카드 편] 절대고수 ‘제로(齊路)’의 두 문파 이야기, 할인파 VS 적립파"
420,현대카드ZERO(할인형)
421,경차 유류세환급 혜택 · 현대오일뱅크/SK에너지 200원·400원/L 할인 · 국내 가맹점 0.5% 적립
421,"현대오일뱅크/SK에너지 주유시 리터당 200원·400원 할인
모든 충전소(LPG) 이용 시 리터당 100원·200원 할인"
421,현대해상 자동차 보험료 결제 시 청구 할인
421,적립
421,"국내 가맹점 0.5% M포인트 적립
GS칼텍스 주유 시 리터당 60 M포인트 적립 외"
421,신용카드로 자동차보험료 내는 꿀팁 & 자동차보험 할인 신용카드 추천┃2026년 기준
421,주유 할인카드 끝판왕? 정부 지원 유류세 환급 카드 추천
422,"여행,고메,해외쇼핑 5% 특별적립 · 바우처 10만원권 제공 · 연간보너스 5만포인트 적립"
422,적립
422,"당월 이용금액별 국내외가맹점 최대 2% 기본적립
여행, 고메, 해외쇼핑 5% 특별적립"
422,적립
422,"[리워드] 연간 5만 M포인트 적립
[리워드] 발급 2차년도 이후 연회비 5만원/갱신 이후 10만원 본인카드 연회비 면제"
423,업종별 0.5~2% 적립 · 이용금액에 따라 0.75~4% 적립 · 50만원상당 바우처 제공
423,적립
423,"국내외 가맹점에서 0.5~2% 기본 M포인트 적립
100만원 이상 이용 시 1.5배 적립 / 200만원 이상 이용 시 2배 적립"
424,"[선택 제공 혜택]
항공마일리지(대한항공/아시아나항공) 또는 M포인트 적립"
425,"코스트코 매장,온라인몰 1~3% 적립 · 영화,편의점,교통 1~2% 적립 · 그 외 가맹점 1% 적립"
425,"코스트코 매장 · 온라인몰 결제 시 1~3% 적립
생활편의영역 1~2%, 그 외 가맹점 1% 적립"
425,계란값이 난리났네 난리났어! 대형마트 할인카드 TOP5 (feat. 설날 장바구니 물가)
425,현대카드ZERO Edition2(할인형)
426,현대카드ZERO Edition2(할인형)
430,"1,000원당 1마일 적립 · 국내선 동반자 무료항공권 서비스 · 공항라운지 무료 입장"
430,"이용금액 1,000원 당 1마일리지 적립"
432,"1,000원당 국내 1마일 적립 · 1,000원당 해외 2마일 적립 · SKYPASS 회원 할인 서비스"
432,"SKYPASS 1,000원당 1마일, 해외결제는 더블마일 적립"
432,[추천] 상테크 카드로 마일리지 적립까지 가능하다고? 상테크 카드에 주목해야 할 이유 (ft.상테크 카드 추천)
434,SSGPAY 결제 1.5% 적립/할인 · 그외 결제 1.0% 적립/할인
434,적립
434,"실적 관계없이, 한도 제한없이 전 가맹점 1~1.5% 적립/청구할인"
434,알고보면 제일 쏠쏠한 포인트 적립 카드!
435,평일 0.2% 캐시백 · 주말/공휴일 0.4% 캐시백 · 인기 가맹점 캐시백 프로모션
435,"조건 없이 캐시백, 평일 0.2% 주말/공휴일 0.4%"
435,프렌즈 체크카드 캐시백 프로모션 2026
436,KT통신요금 20~5% 캐시백 · KT멤버십 더블 할인 · 해외이용 수수료 면제
436,KT통신요금 5~20%캐시백
436,"KT멤버십 제휴가맹점 할인, POP CARD 할인 및 GS&POINT 적립"
436,케이뱅크 체크카드 포인트적립형
437,이용금액 1.2% 적립 · ATM수수료 무료 혜택 · GS POP 서비스
437,국내·외 가맹점(온라인 포함)에서 1.2% 네이버페이 포인트 적립
437,POP CARD 할인 및 GS&POINT 적립
437,케이뱅크 체크카드 포인트적립형
438,케이뱅크 체크카드 포인트적립형
438,케이뱅크 체크카드 포인트적립형
438,케이뱅크 체크카드 포인트적립형 · 케이뱅크
438,이용금액 1.0% 적립 · GS POP 서비스 · ATM수수료 무료 혜택
438,1.0% 케이뱅크 포인트 적립
438,POP CARD 할인 및 GS&POINT 적립
438,케이뱅크 체크카드 포인트적립형
439,해피포인트가맹점 20~10% 캐시백 · 해피포인트 5~1% 적립 · GS POP 서비스
439,해피포인트 가맹점 10~20% 캐시백 및 포인트적립
439,POP CARD 할인 및 GS&POINT 적립
439,케이뱅크 체크카드 포인트적립형
439,케이뱅크 체크카드 포인트적립형
441,"버스/지하철 건당 100원 할인 · 편의점 5% 할인 · 영화 4,000원 할인"
441,"버스, 지하철 이용건당 100원 할인"
441,"GS25, CU, 세븐일레븐 5% 할인"
441,올리브영 5% 할인
441,"쿠팡, 티켓몬스터, 위메프 10% 할인"
441,"CGV, 롯데시네마, 메가박스 4천원 할인"
441,주요 커피전문점 10% 할인
441,주요 놀이공원 무료입장 또는 입장료/자유이용권 할인
441,통합할인한도
442,어린이집/유치원 3% 할인 · 병/의원 3% 할인 · 커피 10% 할인
444,해외가맹점 1.5% 캐시백 · 국내가맹점 0.1% 캐시백
444,국내/해외 가맹점 이용금액 캐시백 제공
446,대중교통 10% 할인 · 철도/고속버스 5% 할인 · CU 5% 현장할인
446,"전국 시내버스/지하철, KTX(철도)/SRT/고속버스 할인"
446,군 공중전화요금 자동이체 시 10% 할인
446,CU 및 군마트(PX)할인
446,이니스프리 온/오프라인 매장 상시 10% 할인
446,CGV 3천원 현장할인(동반1인 포함 시)
446,아웃백스테이크 20% 현장할인
446,주요 놀이공원 본인 자유이용권 50% 현장할인
446,여기어때 결제금액 매월 최대 1만원 청구할인
446,인터넷 토익시험 접수(결제) 및 온라인서적(교보문고) 구매시 2천원 청구할인
446,20대 남성이면 월 최대 5만원 할인! KB국민 vs IBK기업 나라사랑카드 비교
447,국내 LCC 50% 할인 · 전세계 제휴 라운지 무료 입장 · 국내 면세점 20% 할인
447,국내 저가항공 할인
447,하나머니 적립
447,‘LCC가 대세’ 저비용항공사 할인·적립카드
448,국내특급호텔 50% 할인 · 전세계 제휴 라운지 무료 입장 · 리터당 100원 할인
448,국내 특급호텔 할인
448,하나머니 적립
448,모든 주유소 할인
448,"스타벅스, 커피빈 할인"
448,택시 할인
448,"[반값카드] 프리미엄 호텔에서 호캉스 반값 공략법, 호텔 50% 카드"
449,"연 1회 Special Service 제공 · 월 2회/연 6회 LoungeKey 제공 · 1,500원당 2~1마일 적립"
449,대한항공 마일리지 적립
450,"연 1회 Special Service 제공 · 월 2회/연 6회 LoungeKey 제공 · 1,000원당 2~1마일 적립"
450,아시아나항공 마일리지 적립
451,모든가맹점 1% 기본적립 · 면세점/레저 등 2~5% 특별적립 · Free Package 연1회 제공
451,일반 업종 이용금액 1% 포인트 기본적립
451,면세점 및 백화점 이용금액 2% 포인트 특별적립
451,해외 이용금액 2% 포인트 특별적립
451,"골프, 레저 업종 이용금액 3~5% 포인트 특별적립"
451,SK 주유소 이용금액 리터당 60포인트 적립
452,"1,500원당 1마일 기본적립 · 면세점/레저 등 2~5마일 특별적립 · Free Package 연1회 제공"
452,"일반 업종 이용금액 1,500원당 1마일리지 기본적립"
452,"면세점 및 백화점 이용금액 1,500원당 2마일리지 특별적립"
452,"해외 이용금액 1,500원당 2마일리지 특별적립"
452,"골프, 레저 업종 이용금액 1,500원당 3~5마일리지 특별적립"
452,SK 주유소 이용금액 리터당 3마일리지 적립
453,"1,000원당 1마일 기본적립 · 면세점/레저 등 2~5마일 특별적립 · Free Package 연1회 제공"
453,"일반 업종 이용금액 1,000원당 1마일리지 기본적립"
453,"면세점 및 백화점 이용금액 1,000원당 2마일리지 특별적립"
453,"해외 이용금액 1,000원당 2마일리지 특별적립"
453,"골프, 레저 업종 이용금액 1,000원당 3~5마일리지 특별적립"
453,SK 주유소 이용금액 리터당 3마일리지 적립
454,국내외 가맹점 0.2% 기본적립 · 대형마트 0.8% 추가적립 · GS칼텍스 0.8% 추가적립
454,국내외 가맹점 0.2% 포인트리 기본 적립
454,커피/제과아이스크림 업종 0.2% 포인트리 추가 적립
454,이동통신요금 자동이체 시 0.2% 포인트리 추가 적립
454,GS25 편의점 0.2% 포인트리 추가 적립
454,"대중교통(버스, 지하철), 택시 0.2% 포인트리 추가 적립"
454,대형마트 0.8% 포인트리 추가 적립
454,GS칼텍스 주유소 0.8% 포인트리 추가 적립
455,어린이집보육료 10% 할인 · 병원 5% 할인 · 학원 10% 할인
455,쇼핑 5% 결제일 할인
455,키즈 30% 결제일 할인
455,"헬스(병원, 약국, 산후조리원 업종) 5% 결제일 할인"
455,"육아/교육(어린이집, 유치원, 학원, 학습지 등) 10% 결제일 할인"
455,교통 10% 결제일 할인
455,통신 2천원 결제일 할인
455,"연회비 안내고 쇼핑, 교통, 통신, 병원, 미용실 할인받는 방법"
457,해외가맹점 1~2% 캐시백 · 쇼핑/커피/영화 등 10~20% 할인 · 인천공항라운지 무료 이용
457,[해외서비스] 해외가맹점(해외직구 포함) 이용금액의 1~2% 캐시백
457,"[국내서비스] 쇼핑, 커피, 영화 등 다양한 국내 가맹점 할인 서비스"
458,네이버페이 10% 적립 · 커피전문점 5% 적립 · 전가맹점 0.5% 적립
458,[일상팩] 네이버페이 온라인 간편결제 시 10% 네이버페이 포인트 적립
458,[일상팩] 커피전문점·편의점·배달앱 5% 네이버페이 포인트 적립
458,[온라인팩] 네이버페이 온라인 간편결제 시 10% 네이버페이 포인트 적립
458,"[온라인팩] 네이버페이 온라인 간편결제 시 3,000 네이버페이 포인트 추가적립"
458,적립
458,국내외 온오프라인 가맹점 기본 0.5% 네이버페이 포인트 적립
459,모아포인트 5%~0.8% 적립 · 주요간편결제 3% 추가적립
459,적립
459,모아포인트 5%~0.8% 적립
459,주요 간편결제 모아포인트 3% 추가적립
459,토스도 내놓은 알뜰폰 요금제! 알뜰폰 통신비 할인카드 모아볼까?
459,"단종된 알짜카드를 대체하라, 2026  포인트 적립 신용카드 추천 BEST 5"
463,통신비 7% 할인 · 점심식사/배달앱 5% 할인 · 신세계백화점/이마트 등 7% 할인
463,"청구 할인 혜택 (매일 할인, 라이프 스타일 할인) 최대 7% 할인"
463,계란값이 난리났네 난리났어! 대형마트 할인카드 TOP5 (feat. 설날 장바구니 물가)
463,새해 다짐을 실현시켜줄 온라인 쇼핑 & 백화점 할인카드 TOP 5
463,"[2020 소비 트렌드] 요기요 할인율 1위, 편리미엄 외식 할인에 주목하라"
463,씨티 NEW 캐시백
465,"통신/대중교통 7~10% 적립 · 온라인/편의점 7~10% 적립 · 영화 1만원 이상 5,000원 할인"
465,적립
465,"통합적립한도 안에서 하나머니 적립
(월 최대 3만 하나머니)"
465,"CGV, 메가박스, 롯데시네마 영화표 1만원 이상 결제하면 5천원 청구할인 (월 1회)"
466,"국내/해외 1,000원당 1마일 적립 · 항공/면세 2배 적립 · 해외 2배 적립"
466,대한항공 마일리지 적립 (전월실적 50만원 이상)
466,2026 인기 대한항공 마일리지 적립 신용카드 비교 추천 BEST 4 (ft.마일리지 적립 꿀팁)
469,"인터넷쇼핑 5% 적립 · 선호영역(택1) 5% 적립 · 교통, 통신 5% 적립"
469,[Easy 서비스] 인터넷쇼핑몰 5% 적립
469,[Easy 서비스] 배달앱 5% 적립
469,[Easy 서비스] 대형마트 5% 적립
469,[Easy 서비스] 주유소/충전소 5% 적립
469,[Basic 서비스] 대중교통 5% 적립
469,[Basic 서비스] 이동통신 5% 적립
469,[Basic 서비스] 인터넷 쇼핑몰 앱카드 결제 5% 적립
469,[Pick 서비스] 선호영역(택1) 5% 적립
470,"푸드, 배달앱, 커피 5% 할인 · 온라인음원, 숙박앱 5% 할인"
470,[Easy on 특화서비스] 인터넷 쇼핑몰 5% 할인
470,[Easy on 특화서비스] 음식 업종 5% 할인
470,[Easy on 특화서비스] 소셜커머스 5% 할인
470,[Easy on 특화서비스] 배달앱 5% 할인
470,[Easy on 특화서비스] 백화점 5% 할인
470,[Easy on 특화서비스] 커피 5% 할인
470,[Easy on 특화서비스] 편의점 5% 할인
470,[Easy on Plus 서비스] 대중교통 5% 할인
470,[Easy on Plus 서비스] 이동통신요금 5% 할인
470,"[Easy on Plus 서비스] 온라인 음원, 숙박앱 5% 할인"
470,[Easy on Plus 서비스] 인터넷 쇼핑몰 앱카드 결제 5% 할인
470,최대 20% 할인! 마켓컬리 할인카드 BEST5
470,"먹을 것, 입을 것, 즐길 것 모두 비대면으로… 온라인 할인 신용카드 추천"
471,일반 가맹점 0.5% 적립 · LOTTE ON 온라인쇼핑몰 3% 특별적립
471,기본적립 0.5% L.POINT 적립
471,특별적립 3% L.POINT 적립
471,[2020 소비 트렌드] 포인트 적립 한도 1위 '30만 점'에 주목하라
473,저가항공 3% 적립 · 온라인여행사 2% 적립 · 국내외 공항라운지 무료 이용서비스
473,[특별적립] 저비용 항공사 6개사 3% UniMile 적립
473,[특별적립] 해외이용 2% UniMile 적립
473,[특별적립] 온라인여행사 2% UniMile 적립
473,[특별적립] 면세점 2% UniMile 적립
473,[특별적립] 렌터카 1% UniMile 적립
473,[특별적립] 주유소 1% UniMile 적립
473,[기본적립] 국내가맹점 0.7% UniMile 적립
473,"스타벅스, 투썸플레이스 1천원 청구할인"
473,해외 유명 박물관/미술관 입장권 할인
473,"[리뷰] 유럽 미술관 50% 할인 + 무료 공항라운지, 회심의 마일리지 카드"
473,"가성비부터 프리미엄까지, 2026  대한항공 마일리지 적립 신용카드 추천 로드맵"
475,"1,500원당 10~30마일 적립 · 공항라운지 연 2회 무료 · 스타벅스 2천원 할인"
475,유니마일(Unimile) 적립
475,스타벅스 2천원 할인
476,DIY서비스 17% 적립 · 쇼핑 1~5% 적립 · 푸드 1~5% 적립
476,[Making 17 서비스] 포인트 적립받을 영역과 적립율을 직접 선택하는 DIY 서비스!
476,"백화점, 마트, 홈쇼핑, 온라인쇼핑, 소셜몰, 패션&뷰티 1~5% 적립"
476,"커피전문점, 편의점, 베이커리, 배달앱 1~5% 적립"
476,"해외, 항공&면세점 1~5% 적립"
476,"주유, 교육, 병원, 이동통신, 대중교통 1~5% 적립"
476,적립
476,"[My Pick 서비스] 마이신한포인트 2,000포인트 적립"
476,이 시국에도 교육은 계속 된다! 학원비 할인카드!
477,최다이용영역 2% 적립 · 푸드 2% 적립 · 생활 2% 적립
477,[Taking 10 서비스] 가장 많이 이용한 5개 영역 각 2%씩 적립
477,"백화점, 마트, 홈쇼핑, 온라인쇼핑, 소셜몰, 패션&뷰티 2% 적립"
477,"커피전문점, 편의점, 베이커리, 배달앱 2% 적립"
477,"해외, 항공&면세점 2% 적립"
477,"주유, 교육, 병원, 이동통신, 대중교통 2% 적립"
477,적립
477,"[My Pick 서비스] 마이신한포인트 1,000포인트 적립"
478,"홈플러스포인트 1.2% 적립 · 생활친화가맹점 잔돈할인 서비스 · YES24, 인터파크 영화예매할인 서비스"
478,홈플러스 포인트 1.2% 적립
478,"YES24, 인터파크 영화 예매 1,500원 할인"
478,생활친화가맹점 잔돈할인 서비스
479,홈플러스포인트 0.6% 적립
479,홈플러스포인트 0.6% 적립
479,현대카드ZERO Edition2(할인형)
480,"카카오T(택시,대리 등) 2천원 할인 · 주유소 60원/L 할인 · KTX, SRT 5% 할인"
480,카카오 T 2천원 할인
480,주유소 리터당 60원 할인
480,철도(KTX/SRT포함) 5% 할인
480,영화관 3천원 할인
481,온라인쇼핑 10% 할인 · 공항라운지 무료 이용 · 동물병원 10% 할인
481,온라인 쇼핑 10% 청구할인
481,4대 PAY 결제 시 5% 추가 청구할인
481,동물병원 10% 청구할인
481,"백화점, 아울렛, 잡화 10% 청구할인"
481,"대형할인점, 편의점 등 10% 청구할인"
481,해외 이용금액 1% 청구할인
481,주말 4대 주유소 리터당 60원 청구할인
481,"스타벅스, 폴바셋 10% 청구할인"
481,반려인 70% “우리집 댕댕이도 냥이도 ‘이 카드’로 키웠어요…” 동물병원부터 펫보험까지 할인되는 카드는
482,온라인쇼핑 10% 할인 · 공항라운지 무료 이용 · 동물병원 10% 할인
482,온라인 쇼핑 10% 청구할인
482,4대 PAY 결제 시 5% 추가 청구할인
482,동물병원 10% 청구할인
482,"백화점, 아울렛, 잡화 10% 청구할인"
482,"대형할인점, 편의점 등 10% 청구할인"
482,해외 이용금액 1% 청구할인
482,주말 4대 주유소 리터당 60원 청구할인
482,"스타벅스, 폴바셋 10% 청구할인"
482,반려인 70% “우리집 댕댕이도 냥이도 ‘이 카드’로 키웠어요…” 동물병원부터 펫보험까지 할인되는 카드는
483,음식점 5% 할인 · 커피전문점 5% 할인 · 배달앱 5% 할인
483,주요 편의점 및 제과점 5% 할인
483,음식점 5% 할인
483,커피전문점 5% 할인
483,드러그스토어 5% 할인
483,배달앱 5% 할인
483,주요인터넷 쇼핑 5% 할인
483,지하철 · 버스 5% 할인
483,이동통신요금(휴대폰) 5% 할인
483,해외 이용요금 5% 할인 (온라인 및 오프라인)
483,3대 마트 5% 할인
483,S–Oil 리터당 60원 할인(LPG충전소 포함)
483,삼시세끼 + 두끼 할인! 직장인 루틴에 맞게 혜택 주는 신용카드
486,올리브영 3천원 캐시백 · CGV 3천원 캐시백 · 인천공항라운지 무료 이용서비스
486,올리브영 3천원 캐시백
486,CGV 3천원 캐시백
486,뚜레쥬르 3천원 캐시백
486,"버스, 지하철 3천원 캐시백"
487,대중교통 200~600원 할인 · 택시 10% 할인 · KTX 10% 할인
487,"버스, 지하철 후불 교통 이용 금액 일 200원 ~ 일 600원 할인"
487,택시/KTX 이용 금액 10% 할인
487,4대 백화점 5% 할인
487,커피전문점 10% 할인
487,편의점 5% 할인
487,이동통신요금 5% 할인
487,"CGV, 인터파크, YES24 영화 할인"
487,캐시백
487,"전기요금, 통신요금, 해외이용금액 5% 캐시백 제공"
487,휴가비 10만원 지원받고 떠나자! 핵가성비 국내여행 할인카드 활용법 tip 3
488,"영화관 3천점 적립 · 자동차보험 1만점 적립 · SK, GS칼텍스 150점/L 적립"
488,주유 리터당 150점 포인트리 적립
488,오토케어 5% 포인트리 적립
488,자동차보험 1만점 포인트리 적립
488,영화 3천점 포인트리 적립
488,제과/아이스크림 2천점 포인트리 적립
488,"편의점, 올리브영 1천점 포인트리 적립"
488,적립
488,국내·외 가맹점 0.2% 포인트리 적립
489,저비용항공사 5% 할인 · 해외이용 3% 캐시백 · 면세점 5% 할인
489,여행 할인
489,할인
489,전 가맹점 할인
490,국내외가맹점 0.5% 적립 · 11번가 1% 적립
490,적립
490,국내외 가맹점 이용금액 0.5% SK pay 포인트 적립
490,11번가에서 SK pay 결제 시 이용금액 1% 적립
490,최대 4% 적립되니까 11번가 결제할 땐 무조건 이 카드!
490,현대카드ZERO Edition2(할인형)
491,국내외가맹점 0.1% 적립 · 11번가 0.5% 적립
491,적립
491,국내외 가맹점 이용금액 0.1% SK pay 포인트 적립
491,11번가에서 SK pay 결제 시 이용금액 0.5% 적립
497,NH포인트 최대0.5% 적립 · GS칼텍스 40원/L 할인 · 놀이공원 연6회 할인
497,적립
497,[Point Pack] NH포인트 최대 0.5% 적립
497,[Auto Pack] GS칼텍스 L당 40원 주유할인(LPG제외)
497,"[Joy Pack] 농협판매장, 놀이공원, 영화, 통신요금 할인"
498,일상생활영역 1% 적립 · 농협계통업종 1% 적립 · 농업관련업종 1% 적립
498,적립
498,"일상생활, 농협계통업종, 농업관련업종 NH포인트 적립"
499,농협판매장 5% 적립 · 주유소 40원/L 할인 · 영화 10% 할인
499,적립
499,농협판매장 NH포인트 적립
499,"농협운영주유소, GS칼텍스 적립 및 할인"
499,문화서비스 할인
500,모든가맹점 0.8% 적립 · 해외결제 1.2% 적립 · 신세계면세점선불카드 5만원 증정
500,전 가맹점 0.8~1.2% 적립/청구할인
500,적립
500,신세계포인트 가맹점 이용 시 신세계포인트 적립
500,현대카드ZERO Edition2(할인형)
501,모든가맹점 1% 적립 · SSGPAY 결제 시 1.5% 적립 · 신세계포인트 추가 적립
501,"실적 관계없이, 한도 제한없이 전 가맹점 1~1.5% 적립/청구할인"
501,적립
501,신세계포인트 가맹점 이용 시 신세계포인트 추가 적립
501,현대카드ZERO Edition2(할인형)
502,일반가맹점 0.5% 적립 · 네이버페이가맹점 3% 적립
502,적립
502,0.5% 또는 3% 네이버페이 포인트 적립
502,"에디터가 뽑은 2023 롯데카드 TOP5│실적 없어도 괜찮아요, 무조건 1.2% 할인"
502,모든 곳에서 2.5% 적립! 네이버페이 단골에게 필요한 단 하나의 신용카드
503,"1,500원당 0.7마일리지 기본적립 · 영화 15마일리지 특별적립 · 여행 7마일리지 특별적립"
503,"[기본적립] 1,500원당 0.7 마일리지 적립"
503,[특별적립] 엔터테인먼트 15 마일리지 적립
503,[특별적립] 여행 7 마일리지 적립
503,[특별적립] 생활(라이프) 5 마일리지 적립
503,[특별적립] 쇼핑 5 마일리지 적립
503,최대 20마일 적립! 돌아온 레전드 카드 ‘씨티 메가마일 카드’
503,씨티 NEW 캐시백
504,"1,500원당 1마일리지 기본적립 · 영화 20마일리지 특별적립 · 여행 10마일리지 특별적립"
504,"[기본적립] 1,500원당 1 마일리지 적립"
504,[특별적립] 엔터테인먼트 20 마일리지 적립
504,[특별적립] 여행 10 마일리지 적립
504,[특별적립] 생활(라이프) 7 마일리지 적립
504,[특별적립] 쇼핑 5 마일리지 적립
504,최대 20마일 적립! 돌아온 레전드 카드 ‘씨티 메가마일 카드’
504,씨티 NEW 캐시백
505,적립조아카드
505,적립조아카드
505,적립조아카드 · NH농협카드
505,국내이용시 0.5~1.2% 적립 · 해외이용시 1~1.5% 적립 · 해외이용시 감사포인트 적립
505,적립
505,국내이용 시 0.5~1.2% TOP포인트 적립
505,해외이용 시 1~1.5% TOP포인트 적립
505,해외이용 시 감사포인트 적립(연 1회)
505,NH농협 올바른LIFE카드(적립형)
