source_url,brand_name
https://www.card-gorilla.com/card/detail/234,Mastercard
https://www.card-gorilla.com/card/detail/237,VISA
https://www.card-gorilla.com/card/detail/237,JCB
https://www.card-gorilla.com/card/detail/238,VISA
https://www.card-gorilla.com/card/detail/238,Mastercard
https://www.card-gorilla.com/card/detail/238,JCB
https://www.card-gorilla.com/card/detail/239,VISA
https://www.card-gorilla.com/card/detail/239,Mastercard
https://www.card-gorilla.com/card/detail/239,JCB
https://www.card-gorilla.com/card/detail/240,VISA
https://www.card-gorilla.com/card/detail/240,Mastercard
https://www.card-gorilla.com/card/detail/240,JCB
https://www.card-gorilla.com/card/detail/241,VISA
https://www.card-gorilla.com/card/detail/241,Mastercard
https://www.card-gorilla.com/card/detail/241,JCB
https://www.card-gorilla.com/card/detail/242,AMEX
https://www.card-gorilla.com/card/detail/243,AMEX
https://www.card-gorilla.com/card/detail/244,AMEX
https://www.card-gorilla.com/card/detail/245,AMEX
https://www.card-gorilla.com/card/detail/246,VISA
https://www.card-gorilla.com/card/detail/246,JCB
https://www.card-gorilla.com/card/detail/247,Mastercard
https://www.card-gorilla.com/card/detail/247,UnionPay
https://www.card-gorilla.com/card/detail/248,Mastercard
https://www.card-gorilla.com/card/detail/248,UnionPay
https://www.card-gorilla.com/card/detail/250,Mastercard
https://www.card-gorilla.com/card/detail/250,UnionPay
https://www.card-gorilla.com/card/detail/251,Mastercard
https://www.card-gorilla.com/card/detail/252,VISA
https://www.card-gorilla.com/card/detail/252,Mastercard
https://www.card-gorilla.com/card/detail/252,UnionPay
https://www.card-gorilla.com/card/detail/252,JCB
https://www.card-gorilla.com/card/detail/252,AMEX
https://www.card-gorilla.com/card/detail/254,VISA
https://www.card-gorilla.com/card/detail/254,Mastercard
https://www.card-gorilla.com/card/detail/270,VISA
https://www.card-gorilla.com/card/detail/270,UnionPay
https://www.card-gorilla.com/card/detail/279,Mastercard
https://www.card-gorilla.com/card/detail/279,UnionPay
https://www.card-gorilla.com/card/detail/281,VISA
https://www.card-gorilla.com/card/detail/281,UnionPay
https://www.card-gorilla.com/card/detail/282,Mastercard
https://www.card-gorilla.com/card/detail/282,UnionPay
https://www.card-gorilla.com/card/detail/284,VISA
https://www.card-gorilla.com/card/detail/284,UnionPay
https://www.card-gorilla.com/card/detail/286,Mastercard
https://www.card-gorilla.com/card/detail/294,VISA
https://www.card-gorilla.com/card/detail/296,VISA
https://www.card-gorilla.com/card/detail/296,Mastercard
https://www.card-gorilla.com/card/detail/300,VISA
https://www.card-gorilla.com/card/detail/300,UnionPay
https://www.card-gorilla.com/card/detail/306,VISA
https://www.card-gorilla.com/card/detail/306,UnionPay
https://www.card-gorilla.com/card/detail/307,VISA
https://www.card-gorilla.com/card/detail/309,Mastercard
https://www.card-gorilla.com/card/detail/309,UnionPay
https://www.card-gorilla.com/card/detail/311,Mastercard
